origin_as,prefix_count,cv_mean_within_as,as_prefix_cv_stddev,as_prefix_cv_range,total_updates
22,8,0.039412090351675866,0.03071855915056558,0.08081448236592588,3687
2200,3,0.26869787230635805,0.3179059619970684,0.552131348671327,2096
22003,3,0.2642047917310737,0.19159872828453242,0.3831394679178739,5140
22006,13,0.403022061044696,0.2181852009561111,0.704936201642339,9150
22011,33,0.2024742460069283,0.19476827185791057,0.8209071896990449,16000
22080,4,0.6327438760549615,0.38625698673466824,0.6690167258029033,2208
22081,4,0.8847308462160894,0.0,0.0,11636
22093,5,0.7386910055141322,0.17453154245564598,0.44460128165194446,15568
22097,4,0.4938699392166056,0.333908340845025,0.5885662315703308,39079
22122,60,0.16693039504645232,0.202486043598846,0.48882555844290204,34276
22148,4,0.4352114388889525,0.0,0.0,3400
22177,16,0.5108875972517429,0.2247623334202985,0.9552162699796246,22589
22216,4,0.324915969269956,0.22208698665913448,0.5239792814338448,3494
22280,3,0.4754557537643643,0.3445530150322082,0.5967833279368278,1469
22283,3,0.3530326886755688,0.00014681034069595152,0.0002738256780303594,187248
22284,20,0.5769571096984831,0.3589185204475285,1.3354916132691583,22307
22302,28,0.2470980191275796,0.18013518112964427,0.720640050248001,15780
22317,4,0.09142094871505745,0.020881037361794304,0.04788627056635393,1814
22341,6,0.5843786877436815,0.10471748421411999,0.32055357983286903,7890
22353,7,0.664666533757293,0.05400542357409405,0.14986399218470214,35913
22354,3,0.6448450267606305,0.5081202063033059,0.8802033316421114,9882
22356,10,0.35460062279396504,0.2803036337655844,0.8671740758403657,16797
22363,6,0.12568244553889027,0.08788144874548069,0.24065306631198313,1854
22369,4,0.1741317709370654,0.3218296435120168,0.6436592870240336,3894
22379,23,0.3654978685983404,0.3234576018608665,1.063055886693943,17843
22381,13,0.5969162190620126,0.3022463095007326,0.9510669025622964,22303
22394,10,0.0752537739881514,0.025114747268057947,0.0768340926942703,4079
224,3,0.2510092726595562,0.3466400931079192,0.6064184239479219,1363
22408,4,0.6193217030277984,0.3839887081633529,0.6796446059529704,4579
22457,7,0.4960913828865991,0.28781309711921943,0.7468873711233344,4945
22460,3,0.4885001616600146,0.24241322726386583,0.4834280440824439,2564
22480,4,0.11242701960288204,0.0,0.0,956
22497,3,0.5239916949656395,0.37873645273313356,0.6566192245481597,1782
225,19,0.4215727517913133,0.16885968771851298,0.9018898104733206,32514
22504,5,0.6252256369814655,0.18692679412325786,0.45982698141385114,6510
22522,4,0.9915007900885333,0.06010604943643427,0.12021209887286854,3789
22541,30,0.3644938485357766,0.29000735026473046,1.0456576320288244,33013
22561,54,0.3761150781771319,0.2753059305316812,0.6674491856992456,10186890
22592,3,0.5916607760948663,0.0,0.0,1176
22598,26,0.6213479757926054,0.22449644419797393,0.9874396537768347,72326
22604,6,0.10843470889026481,0.09208826441802673,0.18601603048706028,3346
22610,16,0.4625211349723189,0.13922140206900802,0.35129191801563,550064
22612,8,0.41857383669253756,0.3316388303913197,0.6884700832196945,65043
22616,28,0.2522255596301146,0.227888185851284,1.1118287900306696,42400668
22634,15,0.3627172397011215,0.1350694618043396,0.3652051920225776,22310
22639,33,0.6260936211663451,0.26830939826931854,0.9738146819996022,46235
22646,12,0.9135143979969058,0.07393826514550607,0.22179627177827443,34196
22652,7,0.49258190224694365,0.3252496589014689,0.7163622255083394,11804
22667,15,0.016644889684101848,0.011508826346423178,0.04769418698454583,5904
22689,5,0.4871854591324718,0.48753903094554485,1.1224792047411711,6500
22690,15,0.7315753347493268,0.23318569845069712,0.9812378021977309,32856
22697,6,0.21932104786238094,0.3326042650834046,0.8366724940216533,11438
22702,3,0.04793944279230831,0.0,0.0,1416
22717,4,0.3666278851774841,0.2661127342432234,0.5322254684864468,3044
22724,44,0.27698968717749134,0.31630251607735854,1.0142349963051287,278523
22764,3,0.30093951596307295,0.2104919834220831,0.370145675261262,3416
22765,5,0.8398833950401027,0.0003548598079944151,0.0007934906531580355,5351
22773,300,0.23262627755081516,0.2642907527563038,1.1280961631688982,177030
22781,29,0.5984395430784224,0.23500928187530376,0.8123616430892961,60508
22787,3,0.2464700340331961,0.3144115587633886,0.5620373948328,8946
22792,5,0.6694066534230353,0.22148308021621563,0.5308231426076344,5167
22822,22,0.3238439389125004,0.36904465116863283,1.484549743534641,49652
22860,9,0.6076647421864452,0.0522060771397956,0.1566182314193868,4536
22861,4,0.5556635945567797,0.0,0.0,8124
22869,9,0.7318047303106718,0.13004967984494814,0.39914803700464385,24464
22884,126,0.5958479032312667,0.2942844684980833,1.1891928748864584,134934
22894,6,0.4525972752004992,0.33847625101502843,0.7710988079298094,3210
22898,12,0.49106357637825254,0.42710600858733805,1.0039866439655543,11044
22909,8,0.07924705156827896,0.02498089075477724,0.07345701646255276,3469
22927,23,0.4274028655744825,0.2139978810566867,0.7877722806432608,15934
22966,3,0.09362389437313173,0.0,0.0,861
22975,10,0.5913755713962584,0.4240692814396384,0.8876966349457075,28804
22995,11,0.09068700212511312,0.10105542123191417,0.2306003525696008,4257
23005,3,0.17270603353226788,0.15790847087558205,0.3031723958571074,66632
23013,3,0.7711375150844934,0.21319169609718702,0.42401118738430266,6661
23031,13,0.5718549765935218,0.39138654574434667,1.2157362143931985,22362
23059,6,0.4220086033958852,0.35406259068714563,0.8350231373555977,8511
23089,15,0.32580080137633505,0.31598575056979483,0.9540382130791337,13746
231,3,1.008003283819121,0.0,0.0,2820
23105,3,0.31160221084843465,0.195501518000159,0.3386185621331168,2545
23126,18,0.21932563941836564,0.12701469629718593,0.2557719619574209,70399
23138,40,0.21015363057452952,0.23977895716080252,0.8749873598926012,34979
23154,7,0.5075594452588686,0.32483723315703955,0.907639098403135,7717
23158,3,0.00843467333423317,0.0,0.0,1509
23181,4,0.36172514980582354,0.2828566872981981,0.5981426376782453,2693
